Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Haiti,HTI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.272,7.817
Haiti,HTI,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,56.9,55.1
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.948,64.936
Heavily indebted poor countries (HIPC),HPC,"Population ages 80 and above, male",SP.POP.80UP.MA,1323329,1372258
Heavily indebted poor countries (HIPC),HPC,"Population ages 80 and above, female",SP.POP.80UP.FE,1996222,2071346
Heavily indebted poor countries (HIPC),HPC,"Population ages 65-69, male",SP.POP.6569.MA,5089130,5265264
Heavily indebted poor countries (HIPC),HPC,"Population ages 65-69, female",SP.POP.6569.FE,6090917,6321513
Heavily indebted poor countries (HIPC),HPC,"Population ages 70-74, female",SP.POP.7074.FE,4153288,4317590
Heavily indebted poor countries (HIPC),HPC,"Population ages 70-74, male",SP.POP.7074.MA,3363360,3480865
Heavily indebted poor countries (HIPC),HPC,"Population ages 75-79, female",SP.POP.7579.FE,2559224,2657840
Heavily indebted poor countries (HIPC),HPC,"Population ages 75-79, male",SP.POP.7579.MA,1973890,2039406
Heavily indebted poor countries (HIPC),HPC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.50594972928001,6.9689806328152
Heavily indebted poor countries (HIPC),HPC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,65.6539443164758,60.6306358101462
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.8404458555462,64.7159054177481
High income,HIC,"Population ages 80 and above, male",SP.POP.80UP.MA,26190284,26979006
High income,HIC,"Population ages 80 and above, female",SP.POP.80UP.FE,44438064,45282521
High income,HIC,"Population ages 65-69, male",SP.POP.6569.MA,36246270,37084896
High income,HIC,"Population ages 65-69, female",SP.POP.6569.FE,41142691,41942395
High income,HIC,"Population ages 70-74, female",SP.POP.7074.FE,36622902,37066076
High income,HIC,"Population ages 70-74, male",SP.POP.7074.MA,30670546,30969786
High income,HIC,"Population ages 75-79, female",SP.POP.7579.FE,26763091,28439204
High income,HIC,"Population ages 75-79, male",SP.POP.7579.MA,21232051,22599972
High income,HIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.3017853068638,9.70633573618027
High income,HIC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,5,5
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.4309739106372,80.1498888009661
Honduras,HND,"Population ages 80 and above, male",SP.POP.80UP.MA,19515,20456
Honduras,HND,"Population ages 80 and above, female",SP.POP.80UP.FE,32471,33935
Honduras,HND,"Population ages 65-69, male",SP.POP.6569.MA,87679,90190
Honduras,HND,"Population ages 65-69, female",SP.POP.6569.FE,99872,103658
Honduras,HND,"Population ages 70-74, female",SP.POP.7074.FE,69761,74125
Honduras,HND,"Population ages 70-74, male",SP.POP.7074.MA,58367,61353
Honduras,HND,"Population ages 75-79, female",SP.POP.7579.FE,38483,41244
Honduras,HND,"Population ages 75-79, male",SP.POP.7579.MA,29844,31992
Honduras,HND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.442,4.478
Honduras,HND,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,16,15.5
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.715,72.884
"Hong Kong SAR, China",HKG,"Population ages 80 and above, male",SP.POP.80UP.MA,168071,174059
"Hong Kong SAR, China",HKG,"Population ages 80 and above, female",SP.POP.80UP.FE,224657,230413
"Hong Kong SAR, China",HKG,"Population ages 65-69, male",SP.POP.6569.MA,249139,266974
"Hong Kong SAR, China",HKG,"Population ages 65-69, female",SP.POP.6569.FE,266124,285518
"Hong Kong SAR, China",HKG,"Population ages 70-74, female",SP.POP.7074.FE,200183,216722
"Hong Kong SAR, China",HKG,"Population ages 70-74, male",SP.POP.7074.MA,190510,202932
"Hong Kong SAR, China",HKG,"Population ages 75-79, female",SP.POP.7579.FE,113042,131549
"Hong Kong SAR, China",HKG,"Population ages 75-79, male",SP.POP.7579.MA,107772,123042
"Hong Kong SAR, China",HKG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.7,7.3
"Hong Kong SAR, China",HKG,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.6609756097561,85.2473170731707
Hungary,HUN,"Population ages 80 and above, male",SP.POP.80UP.MA,134339,139201
Hungary,HUN,"Population ages 80 and above, female",SP.POP.80UP.FE,310090,316859
Hungary,HUN,"Population ages 65-69, male",SP.POP.6569.MA,280333,274447
Hungary,HUN,"Population ages 65-69, female",SP.POP.6569.FE,369913,361417
Hungary,HUN,"Population ages 70-74, female",SP.POP.7074.FE,307822,314152
Hungary,HUN,"Population ages 70-74, male",SP.POP.7074.MA,207355,212047
Hungary,HUN,"Population ages 75-79, female",SP.POP.7579.FE,232168,237459
Hungary,HUN,"Population ages 75-79, male",SP.POP.7579.MA,137351,141423
Hungary,HUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.2,13.4
Hungary,HUN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.9,3.8
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.8682926829268,76.7707317073171
IBRD only,IBD,"Population ages 80 and above, male",SP.POP.80UP.MA,..,..
IBRD only,IBD,"Population ages 80 and above, female",SP.POP.80UP.FE,..,..
IBRD only,IBD,"Population ages 65-69, male",SP.POP.6569.MA,..,..
IBRD only,IBD,"Population ages 65-69, female",SP.POP.6569.FE,..,..
IBRD only,IBD,"Population ages 70-74, female",SP.POP.7074.FE,..,..
IBRD only,IBD,"Population ages 70-74, male",SP.POP.7074.MA,..,..
IBRD only,IBD,"Population ages 75-79, female",SP.POP.7579.FE,..,..
IBRD only,IBD,"Population ages 75-79, male",SP.POP.7579.MA,..,..
IBRD only,IBD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..
IBRD only,IBD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..
Iceland,ISL,"Population ages 80 and above, male",SP.POP.80UP.MA,5858,6039
Iceland,ISL,"Population ages 80 and above, female",SP.POP.80UP.FE,7510,7640
Iceland,ISL,"Population ages 65-69, male",SP.POP.6569.MA,9253,9436
Iceland,ISL,"Population ages 65-69, female",SP.POP.6569.FE,9200,9386
Iceland,ISL,"Population ages 70-74, female",SP.POP.7074.FE,7505,7640
Iceland,ISL,"Population ages 70-74, male",SP.POP.7074.MA,7473,7648
Iceland,ISL,"Population ages 75-79, female",SP.POP.7579.FE,5613,5849
Iceland,ISL,"Population ages 75-79, male",SP.POP.7579.MA,5312,5554
Iceland,ISL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7,6.6
Iceland,ISL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.6,2.6
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.119512195122,82.6073170731707
IDA & IBRD total,IBT,"Population ages 80 and above, male",SP.POP.80UP.MA,35263646,36042096
IDA & IBRD total,IBT,"Population ages 80 and above, female",SP.POP.80UP.FE,57935243,59156691
IDA & IBRD total,IBT,"Population ages 65-69, male",SP.POP.6569.MA,101211419,103635576
IDA & IBRD total,IBT,"Population ages 65-69, female",SP.POP.6569.FE,114686751,117207207
IDA & IBRD total,IBT,"Population ages 70-74, female",SP.POP.7074.FE,83062600,88038243
IDA & IBRD total,IBT,"Population ages 70-74, male",SP.POP.7074.MA,68589130,72541036
IDA & IBRD total,IBT,"Population ages 75-79, female",SP.POP.7579.FE,50501162,53237151
IDA & IBRD total,IBT,"Population ages 75-79, male",SP.POP.7579.MA,39001481,41053845
IDA & IBRD total,IBT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.33110740688071,7.26310651108155
IDA & IBRD total,IBT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,41.3276544381571,39.6437540607825
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.677581962506,72.0004516179201
IDA blend,IDB,"Population ages 80 and above, male",SP.POP.80UP.MA,..,..
IDA blend,IDB,"Population ages 80 and above, female",SP.POP.80UP.FE,..,..
IDA blend,IDB,"Population ages 65-69, male",SP.POP.6569.MA,..,..
IDA blend,IDB,"Population ages 65-69, female",SP.POP.6569.FE,..,..
IDA blend,IDB,"Population ages 70-74, female",SP.POP.7074.FE,..,..
IDA blend,IDB,"Population ages 70-74, male",SP.POP.7074.MA,..,..
IDA blend,IDB,"Population ages 75-79, female",SP.POP.7579.FE,..,..
IDA blend,IDB,"Population ages 75-79, male",SP.POP.7579.MA,..,..
IDA blend,IDB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..
IDA blend,IDB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..
IDA only,IDX,"Population ages 80 and above, male",SP.POP.80UP.MA,..,..
IDA only,IDX,"Population ages 80 and above, female",SP.POP.80UP.FE,..,..
IDA only,IDX,"Population ages 65-69, male",SP.POP.6569.MA,..,..
IDA only,IDX,"Population ages 65-69, female",SP.POP.6569.FE,..,..
IDA only,IDX,"Population ages 70-74, female",SP.POP.7074.FE,..,..
IDA only,IDX,"Population ages 70-74, male",SP.POP.7074.MA,..,..
IDA only,IDX,"Population ages 75-79, female",SP.POP.7579.FE,..,..
IDA only,IDX,"Population ages 75-79, male",SP.POP.7579.MA,..,..
IDA only,IDX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..
IDA only,IDX,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..
IDA total,IDA,"Population ages 80 and above, male",SP.POP.80UP.MA,..,..
IDA total,IDA,"Population ages 80 and above, female",SP.POP.80UP.FE,..,..
IDA total,IDA,"Population ages 65-69, male",SP.POP.6569.MA,..,..
IDA total,IDA,"Population ages 65-69, female",SP.POP.6569.FE,..,..
IDA total,IDA,"Population ages 70-74, female",SP.POP.7074.FE,..,..
IDA total,IDA,"Population ages 70-74, male",SP.POP.7074.MA,..,..
IDA total,IDA,"Population ages 75-79, female",SP.POP.7579.FE,..,..
IDA total,IDA,"Population ages 75-79, male",SP.POP.7579.MA,..,..
IDA total,IDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..
IDA total,IDA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..
India,IND,"Population ages 80 and above, male",SP.POP.80UP.MA,6145776,6410901
India,IND,"Population ages 80 and above, female",SP.POP.80UP.FE,8249470,8545252
India,IND,"Population ages 65-69, male",SP.POP.6569.MA,19427801,20034388
India,IND,"Population ages 65-69, female",SP.POP.6569.FE,19989547,20620793
India,IND,"Population ages 70-74, female",SP.POP.7074.FE,13664920,14502303
India,IND,"Population ages 70-74, male",SP.POP.7074.MA,12658030,13483549
India,IND,"Population ages 75-79, female",SP.POP.7579.FE,8303288,8590918
India,IND,"Population ages 75-79, male",SP.POP.7579.MA,7050266,7352820
India,IND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.576,6.611
India,IND,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,29.1,27.7
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.698,72.003
Indonesia,IDN,"Population ages 80 and above, male",SP.POP.80UP.MA,1006753,1036600
Indonesia,IDN,"Population ages 80 and above, female",SP.POP.80UP.FE,1812347,1877945
Indonesia,IDN,"Population ages 65-69, male",SP.POP.6569.MA,3651390,3843364
Indonesia,IDN,"Population ages 65-69, female",SP.POP.6569.FE,4217002,4429496
Indonesia,IDN,"Population ages 70-74, female",SP.POP.7074.FE,2808370,2930164
Indonesia,IDN,"Population ages 70-74, male",SP.POP.7074.MA,2199406,2315027
Indonesia,IDN,"Population ages 75-79, female",SP.POP.7579.FE,2000811,2028823
Indonesia,IDN,"Population ages 75-79, male",SP.POP.7579.MA,1333175,1358378
Indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.492,7.531
Indonesia,IDN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,21.3,20.6
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.925,71.146
"Iran, Islamic Rep.",IRN,"Population ages 80 and above, male",SP.POP.80UP.MA,405709,430461
"Iran, Islamic Rep.",IRN,"Population ages 80 and above, female",SP.POP.80UP.FE,562629,588400
"Iran, Islamic Rep.",IRN,"Population ages 65-69, male",SP.POP.6569.MA,1332143,1372461
"Iran, Islamic Rep.",IRN,"Population ages 65-69, female",SP.POP.6569.FE,1335909,1386047
"Iran, Islamic Rep.",IRN,"Population ages 70-74, female",SP.POP.7074.FE,1005902,1073123
"Iran, Islamic Rep.",IRN,"Population ages 70-74, male",SP.POP.7074.MA,1011964,1079091
"Iran, Islamic Rep.",IRN,"Population ages 75-79, female",SP.POP.7579.FE,610340,642521
"Iran, Islamic Rep.",IRN,"Population ages 75-79, male",SP.POP.7579.MA,565207,600556
"Iran, Islamic Rep.",IRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.897,4.672
"Iran, Islamic Rep.",IRN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,12.2,11.8
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.799,77.654
Iraq,IRQ,"Population ages 80 and above, male",SP.POP.80UP.MA,63738,67488
Iraq,IRQ,"Population ages 80 and above, female",SP.POP.80UP.FE,119879,125908
Iraq,IRQ,"Population ages 65-69, male",SP.POP.6569.MA,269863,262809
Iraq,IRQ,"Population ages 65-69, female",SP.POP.6569.FE,359556,349039
Iraq,IRQ,"Population ages 70-74, female",SP.POP.7074.FE,253149,271846
Iraq,IRQ,"Population ages 70-74, male",SP.POP.7074.MA,176944,190031
Iraq,IRQ,"Population ages 75-79, female",SP.POP.7579.FE,153822,159557
Iraq,IRQ,"Population ages 75-79, male",SP.POP.7579.MA,100392,104355
Iraq,IRQ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.164,4.132
Iraq,IRQ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,23.3,22.6
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.037,72.324
Ireland,IRL,"Population ages 80 and above, male",SP.POP.80UP.MA,77768,82215
Ireland,IRL,"Population ages 80 and above, female",SP.POP.80UP.FE,109328,114713
Ireland,IRL,"Population ages 65-69, male",SP.POP.6569.MA,119260,123441
Ireland,IRL,"Population ages 65-69, female",SP.POP.6569.FE,122964,127694
Ireland,IRL,"Population ages 70-74, female",SP.POP.7074.FE,104503,108241
Ireland,IRL,"Population ages 70-74, male",SP.POP.7074.MA,99790,102885
Ireland,IRL,"Population ages 75-79, female",SP.POP.7579.FE,81799,86706
Ireland,IRL,"Population ages 75-79, male",SP.POP.7579.MA,74955,79609
Ireland,IRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.7,6.6
Ireland,IRL,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.7,3.8
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.509756097561,82.8609756097561
Isle of Man,IMN,"Population ages 80 and above, male",SP.POP.80UP.MA,2067,2144
Isle of Man,IMN,"Population ages 80 and above, female",SP.POP.80UP.FE,2868,2968
Isle of Man,IMN,"Population ages 65-69, male",SP.POP.6569.MA,2492,2526
Isle of Man,IMN,"Population ages 65-69, female",SP.POP.6569.FE,2481,2527
Isle of Man,IMN,"Population ages 70-74, female",SP.POP.7074.FE,2564,2509
Isle of Man,IMN,"Population ages 70-74, male",SP.POP.7074.MA,2434,2354
Isle of Man,IMN,"Population ages 75-79, female",SP.POP.7579.FE,2004,2101
Isle of Man,IMN,"Population ages 75-79, male",SP.POP.7579.MA,1852,1987
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.267,10.476
Isle of Man,IMN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.956,80.999
Israel,ISR,"Population ages 80 and above, male",SP.POP.80UP.MA,114418,116603
Israel,ISR,"Population ages 80 and above, female",SP.POP.80UP.FE,170383,172888
Israel,ISR,"Population ages 65-69, male",SP.POP.6569.MA,167800,170306
Israel,ISR,"Population ages 65-69, female",SP.POP.6569.FE,189958,192779
Israel,ISR,"Population ages 70-74, female",SP.POP.7074.FE,173577,178070
Israel,ISR,"Population ages 70-74, male",SP.POP.7074.MA,147845,152127
Israel,ISR,"Population ages 75-79, female",SP.POP.7579.FE,116840,132483
Israel,ISR,"Population ages 75-79, male",SP.POP.7579.MA,95041,107567
Israel,ISR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.4,5.2
Israel,ISR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.4,3.4
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7,83.1951219512195
Italy,ITA,"Population ages 80 and above, male",SP.POP.80UP.MA,1727591,1741504
Italy,ITA,"Population ages 80 and above, female",SP.POP.80UP.FE,2815900,2822209
Italy,ITA,"Population ages 65-69, male",SP.POP.6569.MA,1698363,1728697
Italy,ITA,"Population ages 65-69, female",SP.POP.6569.FE,1860667,1894288
Italy,ITA,"Population ages 70-74, female",SP.POP.7074.FE,1772693,1749925
Italy,ITA,"Population ages 70-74, male",SP.POP.7074.MA,1561578,1541483
Italy,ITA,"Population ages 75-79, female",SP.POP.7579.FE,1474603,1537702
Italy,ITA,"Population ages 75-79, male",SP.POP.7579.MA,1210098,1269451
Italy,ITA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.1,11.2
Italy,ITA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.8,2.8
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7,83.7
Jamaica,JAM,"Population ages 80 and above, male",SP.POP.80UP.MA,12938,13441
Jamaica,JAM,"Population ages 80 and above, female",SP.POP.80UP.FE,19160,19763
Jamaica,JAM,"Population ages 65-69, male",SP.POP.6569.MA,38466,40990
Jamaica,JAM,"Population ages 65-69, female",SP.POP.6569.FE,48019,51515
Jamaica,JAM,"Population ages 70-74, female",SP.POP.7074.FE,30846,32102
Jamaica,JAM,"Population ages 70-74, male",SP.POP.7074.MA,24472,25046
Jamaica,JAM,"Population ages 75-79, female",SP.POP.7579.FE,22301,22664
Jamaica,JAM,"Population ages 75-79, male",SP.POP.7579.MA,17788,17749
Jamaica,JAM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.905,8.076
Jamaica,JAM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,19.3,19.3
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.481,71.479
Japan,JPN,"Population ages 80 and above, male",SP.POP.80UP.MA,4645952,4793479
Japan,JPN,"Population ages 80 and above, female",SP.POP.80UP.FE,7867011,8057108
Japan,JPN,"Population ages 65-69, male",SP.POP.6569.MA,3746381,3645881
Japan,JPN,"Population ages 65-69, female",SP.POP.6569.FE,3857019,3745634
Japan,JPN,"Population ages 70-74, female",SP.POP.7074.FE,4858791,4577525
Japan,JPN,"Population ages 70-74, male",SP.POP.7074.MA,4410367,4177796
Japan,JPN,"Population ages 75-79, female",SP.POP.7579.FE,4028843,4245874
Japan,JPN,"Population ages 75-79, male",SP.POP.7579.MA,3375695,3566078
Japan,JPN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.9,13
Japan,JPN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.4,2.4
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.9963414634146,84.0412195121951
Jordan,JOR,"Population ages 80 and above, male",SP.POP.80UP.MA,27440,29078
Jordan,JOR,"Population ages 80 and above, female",SP.POP.80UP.FE,39324,41744
Jordan,JOR,"Population ages 65-69, male",SP.POP.6569.MA,98231,103730
Jordan,JOR,"Population ages 65-69, female",SP.POP.6569.FE,95016,101187
Jordan,JOR,"Population ages 70-74, female",SP.POP.7074.FE,63874,67940
Jordan,JOR,"Population ages 70-74, male",SP.POP.7074.MA,64541,68662
Jordan,JOR,"Population ages 75-79, female",SP.POP.7579.FE,40984,43137
Jordan,JOR,"Population ages 75-79, male",SP.POP.7579.MA,36833,38959
Jordan,JOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.163,3.049
Jordan,JOR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,13.6,13.2
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.088,77.814
Kazakhstan,KAZ,"Population ages 80 and above, male",SP.POP.80UP.MA,71100,68596
